name;state_name;country_name;latitude;longitude
Fayetteville;Tennessee;United States;35.15203;-86.57055
Fayetteville;West Virginia;United States;38.05289;-81.10399
Shanghai;Shanghai;China;31.22222;121.45806
Riverside;Alabama;United States;33.60621;-86.20442
Riverside;California;United States;33.95335;-117.39616
Riverside;Connecticut;United States;41.03371;-73.57818
Riverside;Illinois;United States;41.83503;-87.82284
Riverside;Iowa;United States;41.47974;-91.58128
Riverside;Maryland;United States;39.47372;-76.24134
Riverside;Missouri;United States;39.1775;-94.61301
Riverside;New York;United States;40.88121;-72.67787
Riverside;Ohio;United States;39.77978;-84.1241
Riverside;Pennsylvania;United States;40.95536;-76.62885
Cookeville;Tennessee;United States;36.16284;-85.50164
Montgomery;Alabama;United States;32.36681;-86.29997
Montgomery;Georgia;United States;31.94049;-81.12205
Montgomery;Illinois;United States;41.73058;-88.3459
Montgomery;Minnesota;United States;44.43885;-93.58134
Montgomery;New York;United States;41.52759;-74.23682
Montgomery;Ohio;United States;39.22811;-84.35411
Montgomery;Pennsylvania;United States;41.17036;-76.87691
Montgomery;Vermont;United States;44.90255;-72.63818
Montgomery;West Virginia;United States;38.18038;-81.32845
Tsukuba;Ibaraki Prefecture;Japan;36.2;140.1
Berlin;Berlin;Germany;52.52437;13.41053
Guelph;Ontario;Canada;43.54594;-80.25599
West Lafayette;Indiana;United States;40.42587;-86.90807
West Lafayette;Ohio;United States;40.27535;-81.75096
Porto;Porto;Portugal;41.14961;-8.61099
Beijing;Beijing;China;39.9075;116.39723
Lancaster;England;United Kingdom;54.04649;-2.79988
Melbourne;Victoria;Australia;-37.814;144.96332
Beijing;Beijing;China;39.9075;116.39723
Chandigarh;Chandigarh;India;30.73629;76.7884
Statesboro;Georgia;United States;32.44879;-81.78317
Esch-sur-Alzette;Canton of Esch-sur-Alzette;Luxembourg;49.49583;5.98056
St. Louis;Missouri;United States;38.62727;-90.19789
Trento;Trentino-South Tyrol;Italy;46.06787;11.12108
Bengaluru;Karnataka;India;12.97194;77.59369
Saskatoon;Saskatchewan;Canada;52.13238;-106.66892
Nanjing;Taiwan;China;32.06167;118.77778
Manila;Metro Manila;Philippines;14.6042;120.9822
Dubai;Dubai;United Arab Emirates;25.0657;55.17128
Chongqing;Chongqing;China;29.56278;106.55278
Sunnyvale;California;United States;37.36883;-122.03635
Sunnyvale;Texas;United States;32.79652;-96.56082
Cambridge;Illinois;United States;41.30365;-90.1929
Cambridge;Maryland;United States;38.56317;-76.07883
Cambridge;Massachusetts;United States;42.3751;-71.10561
Cambridge;Minnesota;United States;45.57274;-93.22439
Cambridge;Nebraska;United States;40.28195;-100.16569
Cambridge;New York;United States;43.02813;-73.38122
Cambridge;Ohio;United States;40.03118;-81.58846
Cambridge;Wisconsin;United States;43.00361;-89.0165
University Park;Florida;United States;25.74649;-80.36755
University Park;Illinois;United States;41.44298;-87.6836
University Park;Maryland;United States;38.97039;-76.94192
University Park;New Mexico;United States;32.28343;-106.75334
University Park;Texas;United States;32.85013;-96.80028
College Station;Texas;United States;30.62798;-96.33441
Perth;Tasmania;Australia;-41.57231;147.17096
Perth;Western Australia;Australia;-31.95224;115.8614
Hyderabad;Telangana;India;17.38405;78.45636
Nanjing;Taiwan;China;32.06167;118.77778
Taipei;Taipei;Taiwan;25.04776;121.53185
Dalian;Liaoning;China;38.91222;121.60222
Beijing;Beijing;China;39.9075;116.39723
Cuenca;Azuay;Ecuador;-2.90055;-79.00453
Rennes;Bretagne;France;48.11198;-1.67429
Lancaster;England;United Kingdom;54.04649;-2.79988
Dhahran;Eastern Province;Saudi Arabia;26.28864;50.11396
Hangzhou;Zhejiang;China;30.29365;120.16142
Los Angeles;California;United States;34.05223;-118.24368
Seoul;Seoul;South Korea;37.566;126.9784
Nantes;Pays-de-la-Loire;France;47.21725;-1.55336
Malang;Jawa Timur;Indonesia;-7.9797;112.6304
Burnaby;British Columbia;Canada;49.26636;-122.95263
Shenyang;Liaoning;China;41.79222;123.43278
Mannheim;Baden-Württemberg;Germany;49.4891;8.46694
New Delhi;Delhi;India;28.63576;77.22445
La Jolla;California;United States;32.84727;-117.2742
Trondheim;Trøndelag;Norway;63.42811;10.39687
Beijing;Beijing;China;39.9075;116.39723
Oxford;England;United Kingdom;51.75222;-1.25596
Arar;Al-Qassim;Saudi Arabia;30.98333333;41.01666667
Arar;Northern Borders;Saudi Arabia;30.97531;41.03808
La Jolla;California;United States;32.84727;-117.2742
Shanghai;Shanghai;China;31.22222;121.45806
Beijing;Beijing;China;39.9075;116.39723
Lausanne;Vaud;Switzerland;46.516;6.63282
Foshan;Guangdong;China;23.02677;113.13148
Eggenstein-Leopoldshafen;Baden-Württemberg;Germany;49.09006;8.39879
Sakon Nakhon;Sakon Nakhon;Thailand;17.16116;104.14725
Seoul;Seoul;South Korea;37.566;126.9784
Dearborn;Michigan;United States;42.32226;-83.17631
Asan;South Chungcheong Province;South Korea;36.78361;127.00417
Jeddah;Al Bahah;Saudi Arabia;21.54277778;39.17277778
Jeddah;Makkah;Saudi Arabia;21.54238;39.19797
Chicago;Illinois;United States;41.85003;-87.65005
Toronto;Ontario;Canada;43.70011;-79.4163
Brisbane;Queensland;Australia;-27.46794;153.02809
Wellington;Wellington Region;New Zealand;-41.28664;174.77557
Manado;Sulawesi Utara;Indonesia;1.48218;124.84892
Harbin;Heilongjiang;China;45.75;126.65
Coleraine;Northern Ireland;United Kingdom;55.13333;-6.66667
Beijing;Beijing;China;39.9075;116.39723
Karachi;Sindh;Pakistan;24.8608;67.0104
Porto;Porto;Portugal;41.14961;-8.61099
Paris;Île-de-France;France;48.8534;2.3486
Chittoor;Andhra Pradesh;India;13.41667;79.0
London;England;United Kingdom;51.50853;-0.12574
Lexington;Georgia;United States;33.86984;-83.11182
Lexington;Illinois;United States;40.64142;-88.7834
Lexington;Kentucky;United States;37.98869;-84.47772
Lexington;Massachusetts;United States;42.44732;-71.2245
Lexington;Michigan;United States;43.26808;-82.53076
Lexington;Minnesota;United States;45.14247;-93.16328
Lexington;Mississippi;United States;33.11318;-90.05314
Lexington;Missouri;United States;39.18473;-93.87994
Lexington;Nebraska;United States;40.78084;-99.7415
Lexington;North Carolina;United States;35.82403;-80.25338
Lexington;Ohio;United States;40.67867;-82.58239
Lexington;Oklahoma;United States;35.01479;-97.33558
Lexington;South Carolina;United States;33.98154;-81.23621
Lexington;Tennessee;United States;35.6509;-88.39338
Lexington;Texas;United States;30.4191;-97.01165
Lexington;Virginia;United States;37.78402;-79.44282
Edinburgh;Scotland;United Kingdom;55.95206;-3.19648
Sydney;New South Wales;Australia;-33.86785;151.20732
Bucharest;Bucharest;Romania;44.43225;26.10626
Ankara;Ankara;Turkey;39.91987;32.85427
Fuzhou;Fujian;China;26.06139;119.30611
Hangzhou;Zhejiang;China;30.29365;120.16142
Nanjing;Taiwan;China;32.06167;118.77778
Madison;Alabama;United States;34.69926;-86.74833
Madison;Connecticut;United States;41.27954;-72.59843
Madison;Florida;United States;30.46938;-83.41293
Madison;Georgia;United States;33.59568;-83.46794
Madison;Illinois;United States;38.68255;-90.15705
Madison;Indiana;United States;38.73589;-85.37996
Madison;Maine;United States;44.79756;-69.87978
Madison;Minnesota;United States;45.00968;-96.19588
Madison;Mississippi;United States;32.46181;-90.11536
Madison;Nebraska;United States;41.82834;-97.45505
Madison;New Hampshire;United States;43.89924;-71.1484
Madison;New Jersey;United States;40.75982;-74.4171
Madison;North Carolina;United States;36.38542;-79.95949
Madison;Ohio;United States;41.77116;-81.04982
Madison;South Dakota;United States;44.00608;-97.11395
Madison;Virginia;United States;38.38041;-78.2575
Madison;West Virginia;United States;38.06705;-81.81929
Madison;Wisconsin;United States;43.07305;-89.40123
Oslo;Oslo;Norway;59.91273;10.74609
Brussels;Brussels-Capital Region;Belgium;50.85045;4.34878
University Park;Florida;United States;25.74649;-80.36755
University Park;Illinois;United States;41.44298;-87.6836
University Park;Maryland;United States;38.97039;-76.94192
University Park;New Mexico;United States;32.28343;-106.75334
University Park;Texas;United States;32.85013;-96.80028
Wuhan;Hubei;China;30.58333;114.26667
Berlin;Berlin;Germany;52.52437;13.41053
Morris Plains;New Jersey;United States;40.82177;-74.48099
Kiel;Schleswig-Holstein;Germany;54.32133;10.13489
Campobasso;Molise;Italy;41.55947;14.66737
Minneapolis;Kansas;United States;39.12194;-97.7067
Minneapolis;Minnesota;United States;44.97997;-93.26384
Syracuse;Indiana;United States;41.42783;-85.75249
Syracuse;Kansas;United States;37.98071;-101.7543
Syracuse;Nebraska;United States;40.65722;-96.1864
Syracuse;New York;United States;43.04812;-76.14742
Syracuse;Utah;United States;41.08939;-112.06467
Dublin;Leinster;Ireland;53.33306;-6.24889
Changsha;Guizhou;China;28.68778;105.98972
Changsha;Hunan;China;28.19874;112.97087
Houston;Alaska;United States;61.63028;-149.81806
Houston;Mississippi;United States;33.89845;-88.99923
Houston;Missouri;United States;37.32616;-91.95599
Houston;Pennsylvania;United States;40.24646;-80.21145
Houston;Texas;United States;29.76328;-95.36327
Bardhaman;West Bengal;India;23.25;87.85
Beijing;Beijing;China;39.9075;116.39723
Los Angeles;California;United States;34.05223;-118.24368
Manchester;England;United Kingdom;53.41667;-2.25
Wuhan;Hubei;China;30.58333;114.26667
Madrid;Madrid;Spain;40.4165;-3.70256
Kyoto;Kyōto Prefecture;Japan;35.02107;135.75385
Seoul;Seoul;South Korea;37.566;126.9784
Haifa;Haifa District;Israel;32.81841;34.9885
Tsukuba;Ibaraki Prefecture;Japan;36.2;140.1
Beijing;Beijing;China;39.9075;116.39723
Glasgow;Scotland;United Kingdom;55.86515;-4.25763
Chengdu;Sichuan;China;30.66667;104.06667
Purulia;West Bengal;India;23.33333333;86.36666667
Daejeon;Daejeon;South Korea;36.34913;127.38493
Sundsvall;Västernorrland County;Sweden;62.39129;17.3063
Stanford;California;United States;37.42411;-122.16608
Stanford;Kentucky;United States;37.53119;-84.66189
Stanford;Montana;United States;47.15358;-110.21826
New Haven;Connecticut;United States;41.30815;-72.92816
New Haven;Indiana;United States;41.0706;-85.01441
New Haven;Michigan;United States;42.72948;-82.80131
New Haven;Missouri;United States;38.60838;-91.21904
New Haven;West Virginia;United States;38.98647;-81.97347
Aberdeen;Scotland;United Kingdom;57.14369;-2.09814
Austin;Arkansas;United States;34.99842;-91.98376
Austin;Indiana;United States;38.75839;-85.80803
Austin;Minnesota;United States;43.66663;-92.97464
Austin;Texas;United States;30.26715;-97.74306
Bari;Apulia;Italy;40.93333;16.66667
Tehran;Tehran Province;Iran;35.69439;51.42151
Parkes;New South Wales;Australia;-32.82318;148.02514
Nicosia;Nicosia District (Lefkoşa);Cyprus;35.17531;33.3642
Wuhan;Hubei;China;30.58333;114.26667
Melbourne;Victoria;Australia;-37.814;144.96332
London;England;United Kingdom;51.50853;-0.12574
Venice;Veneto;Italy;45.43713;12.33265
Budapest;Budapest;Hungary;47.49835;19.04045
Fuzhou;Fujian;China;26.06139;119.30611
Beijing;Beijing;China;39.9075;116.39723
Ithaca;Michigan;United States;43.2917;-84.6075
Ithaca;New York;United States;42.44063;-76.49661
Hatfield;England;United Kingdom;51.76338;-0.22419
Rome;Lazio;Italy;41.89193;12.51133
Budapest;Budapest;Hungary;47.49835;19.04045
Birmingham;England;United Kingdom;52.48142;-1.89983
Beijing;Beijing;China;39.9075;116.39723
Honolulu;Hawaii;United States;21.30694;-157.85833
Beijing;Beijing;China;39.9075;116.39723
London;England;United Kingdom;51.50853;-0.12574
Auburn;Alabama;United States;32.60986;-85.48078
Auburn;California;United States;38.89657;-121.07689
Auburn;Georgia;United States;34.01372;-83.82768
Auburn;Illinois;United States;39.59172;-89.74649
Auburn;Indiana;United States;41.36699;-85.05886
Auburn;Kansas;United States;38.90611;-95.8161
Auburn;Kentucky;United States;36.86421;-86.71027
Auburn;Maine;United States;44.09785;-70.23117
Auburn;Massachusetts;United States;42.19454;-71.83563
Auburn;Michigan;United States;43.60336;-84.0697
Auburn;Nebraska;United States;40.39278;-95.83889
Auburn;New Hampshire;United States;43.00453;-71.3484
Auburn;New York;United States;42.93173;-76.56605
Auburn;Washington;United States;47.30732;-122.22845
Chapel Hill;North Carolina;United States;35.9132;-79.05584
Chapel Hill;Tennessee;United States;35.62646;-86.69333
Tianjin;Tianjin;China;39.14666667;117.20555556
Perth;Tasmania;Australia;-41.57231;147.17096
Perth;Western Australia;Australia;-31.95224;115.8614
West Lafayette;Indiana;United States;40.42587;-86.90807
West Lafayette;Ohio;United States;40.27535;-81.75096
New Cairo;Cairo;Egypt;30.03;31.47
Shanghai;Shanghai;China;31.22222;121.45806
London;England;United Kingdom;51.50853;-0.12574
Atlanta;Georgia;United States;33.749;-84.38798
Atlanta;Illinois;United States;40.25948;-89.23342
Atlanta;Michigan;United States;45.00473;-84.14389
Atlanta;Texas;United States;33.11374;-94.16435
Beijing;Beijing;China;39.9075;116.39723
Baltimore;Maryland;United States;39.29038;-76.61219
Baltimore;Ohio;United States;39.84534;-82.60072
Boston;Georgia;United States;30.79186;-83.78989
Boston;Massachusetts;United States;42.35843;-71.05977
Boston;New York;United States;42.62895;-78.73753
Waterloo;Ontario;Canada;43.4668;-80.51639
Waterloo;Quebec;Canada;45.35008;-72.51582
Palo Alto;California;United States;37.44188;-122.14302
Palo Alto;Pennsylvania;United States;40.68731;-76.17216
Nanjing;Taiwan;China;32.06167;118.77778
Chicago;Illinois;United States;41.85003;-87.65005
Fairfax;California;United States;37.98715;-122.58887
Fairfax;Iowa;United States;41.91945;-91.78101
Fairfax;Minnesota;United States;44.52913;-94.72082
Fairfax;Ohio;United States;39.14534;-84.39327
Fairfax;Oklahoma;United States;36.57366;-96.7042
Fairfax;South Carolina;United States;32.95905;-81.2365
Fairfax;Virginia;United States;38.84622;-77.30637
New Delhi;Delhi;India;28.63576;77.22445
Beijing;Beijing;China;39.9075;116.39723
West Point;Georgia;United States;32.87791;-85.18327
West Point;Mississippi;United States;33.60762;-88.65033
West Point;Nebraska;United States;41.84167;-96.70864
West Point;New York;United States;41.39148;-73.95597
West Point;Utah;United States;41.11828;-112.08411
West Point;Virginia;United States;37.53153;-76.79635
Guangzhou;Guangdong;China;23.11667;113.25
Qingdao;Shandong;China;36.06488;120.38042
Manila;Metro Manila;Philippines;14.6042;120.9822
Raiganj;West Bengal;India;25.61666667;88.11666667
Hefei;Anhui;China;31.86389;117.28083
Tallinn;Harju County;Estonia;59.43696;24.75353
Changsha;Guizhou;China;28.68778;105.98972
Changsha;Hunan;China;28.19874;112.97087
London;England;United Kingdom;51.50853;-0.12574
Zhengzhou;Henan;China;34.75778;113.64861
Rome;Lazio;Italy;41.89193;12.51133
Laxenburg;Lower Austria;Austria;48.06833;16.35607
Minneapolis;Kansas;United States;39.12194;-97.7067
Minneapolis;Minnesota;United States;44.97997;-93.26384
Shenzhen;Guangdong;China;22.55653;113.9859
Fuxin;Liaoning;China;42.01556;121.65889
Amsterdam;North Holland;Netherlands;52.37403;4.88969
Smithfield;North Carolina;United States;35.50849;-78.33945
Smithfield;Rhode Island;United States;41.92204;-71.54951
Smithfield;Utah;United States;41.83826;-111.83272
Smithfield;Virginia;United States;36.98237;-76.63107
Nashville;Arkansas;United States;33.94567;-93.84713
Nashville;Georgia;United States;31.20742;-83.25015
Nashville;Illinois;United States;38.34366;-89.38064
Nashville;Indiana;United States;39.20727;-86.2511
Nashville;Michigan;United States;42.60281;-85.09305
Nashville;North Carolina;United States;35.9746;-77.96554
Nashville;Tennessee;United States;36.16589;-86.78444
Nashville;Wisconsin;United States;45.52274;-89.02484
Daejeon;Daejeon;South Korea;36.34913;127.38493
Cambridge;Illinois;United States;41.30365;-90.1929
Cambridge;Maryland;United States;38.56317;-76.07883
Cambridge;Massachusetts;United States;42.3751;-71.10561
Cambridge;Minnesota;United States;45.57274;-93.22439
Cambridge;Nebraska;United States;40.28195;-100.16569
Cambridge;New York;United States;43.02813;-73.38122
Cambridge;Ohio;United States;40.03118;-81.58846
Cambridge;Wisconsin;United States;43.00361;-89.0165
Seoul;Seoul;South Korea;37.566;126.9784
Nagpur;Maharashtra;India;21.14631;79.08491
Changchun;Jilin;China;43.88;125.32278
Shanghai;Shanghai;China;31.22222;121.45806
Kodaikanal;Tamil Nadu;India;10.23925;77.48932
Parkes;New South Wales;Australia;-32.82318;148.02514
Edinburgh;Scotland;United Kingdom;55.95206;-3.19648
Rochester;Illinois;United States;39.74949;-89.53176
Rochester;Indiana;United States;41.06476;-86.21583
Rochester;Massachusetts;United States;41.73177;-70.82004
Rochester;Michigan;United States;42.68059;-83.13382
Rochester;Minnesota;United States;44.02163;-92.4699
Rochester;New Hampshire;United States;43.30453;-70.97562
Rochester;New York;United States;43.15478;-77.61556
Rochester;Pennsylvania;United States;40.70229;-80.28645
Rochester;Washington;United States;46.82177;-123.09625
Rochester;Wisconsin;United States;42.74141;-88.22426
Bremen;Bremen;Germany;53.07516;8.80777
Rochester;Illinois;United States;39.74949;-89.53176
Rochester;Indiana;United States;41.06476;-86.21583
Rochester;Massachusetts;United States;41.73177;-70.82004
Rochester;Michigan;United States;42.68059;-83.13382
Rochester;Minnesota;United States;44.02163;-92.4699
Rochester;New Hampshire;United States;43.30453;-70.97562
Rochester;New York;United States;43.15478;-77.61556
Rochester;Pennsylvania;United States;40.70229;-80.28645
Rochester;Washington;United States;46.82177;-123.09625
Rochester;Wisconsin;United States;42.74141;-88.22426
La Jolla;California;United States;32.84727;-117.2742
Paris;Île-de-France;France;48.8534;2.3486
Beijing;Beijing;China;39.9075;116.39723
Campobasso;Molise;Italy;41.55947;14.66737
Naama;Naama;Algeria;33.26667;-0.31667
Dubai;Dubai;United Arab Emirates;25.0657;55.17128
Montevideo;Montevideo Department;Uruguay;-34.90328;-56.18816
Harbin;Heilongjiang;China;45.75;126.65
Luoyang;Fujian;China;24.95938;118.683
Luoyang;Guangdong;China;23.16244;114.27342
Luoyang;Henan;China;34.68361;112.45361
Beirut;Beirut Governorate;Lebanon;33.89332;35.50157
Hoboken;New Jersey;United States;40.74399;-74.03236
Zhengzhou;Henan;China;34.75778;113.64861
Daegu;Daegu;South Korea;35.87028;128.59111
Copenhagen;Capital Region of Denmark;Denmark;55.67594;12.56553
Medina;Al Madinah;Saudi Arabia;24.46861;39.61417
Tehran;Tehran Province;Iran;35.69439;51.42151
Almaty;Almaty;Kazakhstan;43.25667;76.92861
Kuala Lumpur;Kuala Lumpur;Malaysia;3.1412;101.68653
Rome;Lazio;Italy;41.89193;12.51133
Sofia;Sofia City Province;Bulgaria;42.69751;23.32415
Sofia;Sofia City Province;Bulgaria;42.69751;23.32415
Manhattan;Illinois;United States;41.42253;-87.98589
Manhattan;Kansas;United States;39.18361;-96.57167
Manhattan;Montana;United States;45.8566;-111.33246
Manhattan;New York;United States;40.78343;-73.96625
Foggia;Apulia;Italy;41.45845;15.55188
Hawthorn;South Australia;Australia;-34.97384;138.60738
Hawthorn;Victoria;Australia;-37.81992;145.0358
Zibo;Shandong;China;36.79056;118.06333
Daejeon;Daejeon;South Korea;36.34913;127.38493
Dehradun;Uttarakhand;India;30.33;78.06
Penrith;New South Wales;Australia;-33.75;150.7
Shanghai;Shanghai;China;31.22222;121.45806
Lima;Lima;Peru;-12.04318;-77.02824
Bethlehem;North Carolina;United States;35.82569;-81.30703
Bethlehem;Pennsylvania;United States;40.62593;-75.37046
Bethlehem;West Virginia;United States;39.39203;-80.28064
Shanghai;Shanghai;China;31.22222;121.45806
Wallingford;England;United Kingdom;51.59982;-1.1248
Hangzhou;Zhejiang;China;30.29365;120.16142
San Francisco;California;United States;37.77493;-122.41942
Beijing;Beijing;China;39.9075;116.39723
Nanjing;Taiwan;China;32.06167;118.77778
Munich;Bavaria;Germany;48.13743;11.57549
Hobart;Tasmania;Australia;-42.87936;147.32941
Kampala;Central Region;Uganda;0.31628;32.58219
Dayton;Indiana;United States;40.3742;-86.7689
Dayton;Kentucky;United States;39.11284;-84.47272
Dayton;Maine;United States;43.54972;-70.57555
Dayton;Minnesota;United States;45.24385;-93.51496
Dayton;Nevada;United States;39.23714;-119.59295
Dayton;New Jersey;United States;40.37261;-74.51015
Dayton;Ohio;United States;39.75895;-84.19161
Dayton;Oregon;United States;45.22067;-123.07621
Dayton;Tennessee;United States;35.49396;-85.01245
Dayton;Texas;United States;30.04661;-94.8852
Dayton;Virginia;United States;38.41485;-78.93864
Dayton;Washington;United States;46.32375;-117.97244
Los Angeles;California;United States;34.05223;-118.24368
Boston;Georgia;United States;30.79186;-83.78989
Boston;Massachusetts;United States;42.35843;-71.05977
Boston;New York;United States;42.62895;-78.73753
Cambridge;Illinois;United States;41.30365;-90.1929
Cambridge;Maryland;United States;38.56317;-76.07883
Cambridge;Massachusetts;United States;42.3751;-71.10561
Cambridge;Minnesota;United States;45.57274;-93.22439
Cambridge;Nebraska;United States;40.28195;-100.16569
Cambridge;New York;United States;43.02813;-73.38122
Cambridge;Ohio;United States;40.03118;-81.58846
Cambridge;Wisconsin;United States;43.00361;-89.0165
Indore;Madhya Pradesh;India;22.66667;75.75
Edmonton;Alberta;Canada;53.55014;-113.46871
Pittsburgh;Pennsylvania;United States;40.44062;-79.99589
Pilani;Rajasthan;India;28.36725;75.60352
Pittsburgh;Pennsylvania;United States;40.44062;-79.99589
Bologna;Emilia-Romagna;Italy;44.46667;11.43333
Portland;Connecticut;United States;41.57288;-72.64065
Portland;Indiana;United States;40.43449;-84.97775
Portland;Maine;United States;43.65737;-70.2589
Portland;Michigan;United States;42.8692;-84.90305
Portland;New York;United States;42.37978;-79.46755
Portland;Oregon;United States;45.52345;-122.67621
Portland;Tennessee;United States;36.58171;-86.51638
Portland;Texas;United States;27.87725;-97.32388
Portland;Wisconsin;United States;43.76886;-90.85819
Karlsruhe;Baden-Württemberg;Germany;49.00937;8.40444
